Ma,Kn,Re,T0,Lc_um
1.8800000000000001,0.0032776694264887653,871.5881259741288,300.0,40
1.8900000000000001,0.0033050534224783323,868.9642835449789,300.0,40
1.9000000000000001,0.0033326602808511326,866.3256264902375,300.0,40
1.9100000000000001,0.0033604908888560155,863.6728168667167,300.0,40
1.9200000000000002,0.003388546131582508,861.0065039947931,300.0,40
1.93,0.0034168268919175437,858.3273245893878,300.0,40
1.94,0.0034453340505029946,855.6359028930743,300.0,40
1.95,0.003474068485693966,852.9328508111433,300.0,40
1.96,0.0035030310735178786,850.2187680484556,300.0,40
1.97,0.003532222687634306,847.4942422479215,300.0,40
1.98,0.003561644199295603,844.7598491304446,300.0,40
1.99,0.0035912964773082974,842.0161526361805,300.0,40
2.0,0.003621180387995232,839.2637050669694,300.0,40
2.01,0.0036512967951584955,836.5030472297899,300.0,40
2.02,0.0036816465600430968,833.7347085811084,300.0,40
2.03,0.0037122305413013882,830.95920737199,300.0,40
2.04,0.003743049594958272,828.1770507938398,300.0,40
2.05,0.0037741045743771287,825.3887351246627,300.0,40
2.0599999999999996,0.0038053963302265028,822.5947458757194,300.0,40
2.07,0.0038369257104475364,819.7955579384676,300.0,40
2.0799999999999996,0.0038686935602221407,816.9916357316824,300.0,40
2.09,0.0039007007219418787,814.1834333486602,300.0,40
2.0999999999999996,0.003932948035177632,811.3713947043885,300.0,40
2.11,0.003965436336649935,808.5559536826152,300.0,40
2.1199999999999997,0.003998166460200068,805.7375342827033,300.0,40
2.13,0.004031139236761874,802.9165507661987,300.0,40
2.1399999999999997,0.0040643554943342475,800.0934078030294,300.0,40
2.15,0.004097816057954388,797.2685006172484,300.0,40
2.1599999999999997,0.0041315217496717,794.4422151322615,300.0,40
2.17,0.004165473388522453,791.6149281154509,300.0,40
2.1799999999999997,0.004199671790505078,788.7870073221483,300.0,40
2.19,0.004234117768556193,785.9588116388754,300.0,40
2.1999999999999997,0.0042688121325272915,783.1306912258041,300.0,40
2.21,0.004303755689162127,780.3029876583713,300.0,40
2.2199999999999998,0.004338949242074749,777.476034068003,300.0,40
2.23,0.004374393591728223,774.6501552818888,300.0,40
2.2399999999999998,0.004410089535414009,771.8256679617613,300.0,40
2.25,0.0044460378672320005,769.0028807416376,300.0,40
2.26,0.004482239378071203,766.1820943644799,300.0,40
2.27,0.00451869485559106,763.3636018177351,300.0,40
2.28,0.004555405084203443,760.5476884677106,300.0,40
2.29,0.004592370845055234,757.7346321927658,300.0,40
2.3,0.004629592916011563,754.924703515272,300.0,40
2.31,0.004667072071639665,752.1181657323185,300.0,40
2.32,0.004704809083193352,749.3152750451358,300.0,40
2.3299999999999996,0.004742804718598072,746.5162806872144,300.0,40
2.34,0.004781059742436617,743.7214250510834,300.0,40
2.3499999999999996,0.004819574915935371,740.930943813746,300.0,40
2.36,0.004858350996951206,738.1450660607327,300.0,40
2.3699999999999997,0.00489738873995891,735.3640144087711,300.0,40
2.38,0.004936688896039245,732.5880051270443,300.0,40
2.3899999999999997,0.004976252212867527,729.817248257032,300.0,40
2.4,0.005016079434702796,727.0519477309177,300.0,40
2.4099999999999997,0.005056171302377557,724.2923014885484,300.0,40
2.42,0.005096528553288053,721.5385015929439,300.0,40
2.4299999999999997,0.005137151921385076,718.7907343443445,300.0,40
2.44,0.005178042137165361,716.0491803927854,300.0,40
2.4499999999999997,0.005219199927663444,713.314014849204,300.0,40
2.46,0.005260626016444123,710.5854073950622,300.0,40
2.4699999999999998,0.0053023211235953835,707.863522390491,300.0,40
2.48,0.005344285965721851,705.1485189809534,300.0,40
2.4899999999999998,0.005386521255938759,702.4405512024214,300.0,40
2.5,0.005429027703866413,699.7397680850702,300.0,40
2.51,0.00547180601562515,697.0463137554905,300.0,40
2.52,0.0055148568938307736,694.3603275374232,300.0,40
2.53,0.005558181037590472,691.6819440510169,300.0,40
2.54,0.00560177914249924,689.0112933106096,300.0,40
2.55,0.005645651900636702,686.3485008210519,300.0,40
2.56,0.0056898000005644765,683.6936876725575,300.0,40
2.57,0.005734224127323925,681.0469706341079,300.0,40
2.5799999999999996,0.005778924962434381,678.4084622454051,300.0,40
2.59,0.005823903183891833,675.7782709073816,300.0,40
2.5999999999999996,0.005869159466167993,673.156500971285,300.0,40
2.61,0.005914694480209851,670.5432528263322,300.0,40
2.6199999999999997,0.005960508893439587,667.9386229859571,300.0,40
2.63,0.006006603369754979,665.342704172647,300.0,40
2.6399999999999997,0.0060529785695301284,662.7555854013945,300.0,40
2.65,0.006099635149616655,660.1773520617598,300.0,40
2.6599999999999997,0.006146573763345243,657.6080859985683,300.0,40
2.67,0.006193795060527621,655.0478655912436,300.0,40
2.6799999999999997,0.0062412996874588525,652.4967658318008,300.0,40
2.69,0.006289088286920105,649.9548584014943,300.0,40
2.6999999999999997,0.006337161498181676,647.4222117461582,300.0,40
2.71,0.006385519957006464,644.8988911502252,300.0,40
2.7199999999999998,0.006434164295653762,642.3849588094575,300.0,40
2.73,0.0064830951428834025,639.8804739023952,300.0,40
2.7399999999999998,0.006532313123960255,637.3854926605329,300.0,40
2.75,0.006581818860659052,634.9000684372471,300.0,40
2.76,0.00663161297126956,632.42425177548,300.0,40
2.77,0.006681696070602058,629.9580904742007,300.0,40
2.78,0.006732068769993145,627.5016296536537,300.0,40
2.79,0.006782731677311877,625.0549118194094,300.0,40
2.8,0.006833685396966168,622.6179769252374,300.0,40
2.81,0.006884930529909547,620.1908624348074,300.0,40
2.82,0.006936467673648153,617.7736033822425,300.0,40
2.8299999999999996,0.00698829742224808,615.3662324315313,300.0,40
2.84,0.007040420366342965,612.9687799348204,300.0,40
2.8499999999999996,0.007092837093141841,610.5812739895994,300.0,40
2.86,0.00714554818643731,608.2037404947929,300.0,40
2.8699999999999997,0.007198554226613957,605.8362032057743,300.0,40
2.88,0.007251855790657012,603.4786837883203,300.0,40
2.8899999999999997,0.0073054534521612815,601.1312018715158,300.0,40
2.9,0.007359347781340338,598.7937750996276,300.0,40
2.9099999999999997,0.007413539345035925,596.4664191829611,300.0,40
2.92,0.0074680287067276484,594.1491479477135,300.0,40
2.9299999999999997,0.007522816426542836,591.8419733848425,300.0,40
2.94,0.007577903061266674,589.5449056979601,300.0,40
2.9499999999999997,0.007633289164352562,587.2579533502686,300.0,40
2.96,0.00768897528593266,584.9811231105555,300.0,40
2.9699999999999998,0.007744961972828663,582.714420098258,300.0,40
2.98,0.007801249768562794,580.4578478276151,300.0,40
2.9899999999999998,0.007857839213368956,578.2114082509196,300.0,40
3.0,0.007914730844204148,575.9751018008847,300.0,40
0.01,0.005126729622708624,2.963999950068609,600.0,20
0.02,0.005127442210538077,5.927176054561123,600.0,20
0.03,0.005128629957913433,8.888705055982971,600.0,20
0.04,0.005130293016316703,11.847764872216464,600.0,20
0.05,0.005132431597807922,14.80353518224551,600.0,20
0.060000000000000005,0.005135045975010358,17.7551980095286,600.0,20
0.06999999999999999,0.005138136481091508,20.701938302243967,600.0,20
0.08,0.00514170350973988,23.64294450963762,600.0,20
0.09,0.005145747515137521,26.577409153713134,600.0,20
0.09999999999999999,0.00515026901192837,29.50452939551221,600.0,20
0.11,0.005155268575182351,32.42350759524636,600.0,20
0.12,0.005160746840355289,35.33355186555321,600.0,20
0.13,0.00516670450324456,38.233876617165734,600.0,20
0.14,0.005173142319940586,41.123703096297966,600.0,20
0.15000000000000002,0.005180061106774059,44.00225991306945,600.0,20
0.16,0.005187461740259,46.86878356030804,600.0,20
0.17,0.005195345157031598,49.72251892209179,600.0,20
0.18000000000000002,0.005203712353784833,52.56271977141167,600.0,20
0.19,0.005212564387198909,55.38864925635911,600.0,20
0.2,0.005221902373867477,58.19958037426633,600.0,20
0.21000000000000002,0.0052317274902196915,60.994796433251544,600.0,20
0.22,0.005242040972438038,63.77359150064735,600.0,20
0.23,0.005252844116371996,66.53527083781681,600.0,20
0.24000000000000002,0.005264138277447509,69.27915132088843,600.0,20
0.25,0.005275924870572282,72.00456184697028,600.0,20
0.26,0.0052882053700369054,74.71084372543136,600.0,20
0.27,0.005300981309411788,77.39735105386815,600.0,20
0.28,0.005314254281439961,80.06345107840289,600.0,20
0.29000000000000004,0.005328025937925698,82.70852453799192,600.0,20
0.3,0.005342297989618987,85.33196599245136,600.0,20
0.31,0.005357072206095854,87.93318413393875,600.0,20
0.32,0.0053723504156345525,90.5116020816601,600.0,20
0.33,0.0053881345050876125,93.0666576596023,600.0,20
0.34,0.005404426419749782,95.59780365712211,600.0,20
0.35000000000000003,0.0054212281632218026,98.1045080722545,600.0,20
0.36000000000000004,0.005438541797270145,100.58625433763078,600.0,20
0.37,0.005456369441682559,103.0425415289326,600.0,20
0.38,0.005474713274119622,105.47288455583158,600.0,20
0.39,0.005493575529962115,107.87681433540028,600.0,20
0.4,0.005512958502154383,110.25387794800483,600.0,20
0.41000000000000003,0.005532864541043607,112.60363877572078,600.0,20
0.42000000000000004,0.0055532960542150275,114.92567662334106,600.0,20
0.43,0.005574255506323115,117.21958782207288,600.0,20
0.44,0.005595745418918725,119.48498531604668,600.0,20
0.45,0.00561776837027222,121.72149873178695,600.0,20
0.46,0.005640326995192587,123.92877443081994,600.0,20
0.47000000000000003,0.005663423984842565,126.10647554561709,600.0,20
0.48000000000000004,0.005687062086549762,128.25428199909837,600.0,20
0.49,0.005711244103613877,130.37189050793845,600.0,20
0.5,0.0057359728951098705,132.4590145699473,600.0,20
0.51,0.005761251375687266,134.51538443580876,600.0,20
0.52,0.005787082515365527,136.54074706548727,600.0,20
0.53,0.0058134693393254696,138.53486606962957,600.0,20
0.54,0.005840414927696852,140.49752163630302,600.0,20
0.55,0.005867922415342063,142.4285104434326,600.0,20
0.56,0.00589599499163594,144.3276455573127,600.0,20
0.5700000000000001,0.005924635900241773,146.19475631758243,600.0,20
0.5800000000000001,0.005953848438883493,148.02968820906804,600.0,20
0.59,0.005983635959114024,149.83230272090975,600.0,20
0.6,0.006014001866079919,151.6024771933952,600.0,20
0.61,0.006044949618282171,153.34010465294048,600.0,20
0.62,0.006076482727333353,155.04509363565904,600.0,20
0.63,0.006108604757710982,156.7173679999747,600.0,20
0.64,0.0061413193265072415,158.356866728735,600.0,20
0.65,0.006174630103175008,159.96354372129105,600.0,20
0.66,0.00620854080927024,161.53736757601223,600.0,20
0.67,0.006243055218190752,163.07832136370752,600.0,20
0.68,0.0062781771549113834,164.58640239243,600.0,20
0.6900000000000001,0.006313910495715617,166.06162196413803,600.0,20
0.7000000000000001,0.006350259167923644,167.5040051236919,600.0,20
0.7100000000000001,0.006387227149616898,168.9135904006621,600.0,20
0.72,0.0064248184693591354,170.2904295444216,600.0,20
0.73,0.006463037205914042,171.63458725299773,600.0,20
0.74,0.006501887487959399,172.94614089615106,600.0,20
0.75,0.006541373493797856,174.22518023314845,600.0,20
0.76,0.006581499451064367,175.4718071256891,600.0,20
0.77,0.006622269636430218,176.6861352464425,600.0,20
0.78,0.006663688375303827,177.8682897836442,600.0,20
0.79,0.006705760041528221,179.01840714219568,600.0,20
0.8,0.006748489057075274,180.13663464170156,600.0,20
0.81,0.006791879891736768,181.22313021187287,600.0,20
0.8200000000000001,0.006835937062812263,182.27806208571545,600.0,20
0.8300000000000001,0.006880665134793805,183.30160849091467,600.0,20
0.8400000000000001,0.0069260687190475945,184.29395733981494,600.0,20
0.85,0.006972152473492519,185.25530591838879,600.0,20
0.86,0.007018921102275713,186.18586057457262,600.0,20
0.87,0.007066379355445094,187.08583640634225,600.0,20
0.88,0.0071145320286189525,187.95545694988658,600.0,20
0.89,0.007163383962652635,188.79495386822714,600.0,20
0.9,0.007212940043302347,189.60456664062133,600.0,20
0.91,0.007263205200886133,190.38454225307353,600.0,20
0.92,0.00731418440994203,191.13513489026911,600.0,20
0.93,0.007365882688883503,191.8566056292303,600.0,20
0.9400000000000001,0.007418305099652151,192.54922213498585,600.0,20
0.9500000000000001,0.007471456747367752,193.21325835852952,600.0,20
0.9600000000000001,0.007525342779975677,193.84899423733395,600.0,20
0.97,0.007579968387891694,194.4567153986727,600.0,20
0.98,0.0076353388036443075,195.03671286598848,600.0,20
0.99,0.007691459301514509,195.58928276854002,600.0,20
1.0,0.007748335197173152,196.1147260545399,600.0,20
1.01,0.007805971847315869,196.61334820799053,600.0,20
1.02,0.007864374649295668,197.08545896940743,600.0,20
1.03,0.007923549040753205,197.53137206061282,600.0,20
1.04,0.007983500499244763,197.95140491376642,600.0,20
1.05,0.00804423454186806,198.3458784047908,600.0,20
1.06,0.00810575672488585,198.7151165913368,600.0,20
1.07,0.008168072643347395,199.0594464554244,600.0,20
1.08,0.008231187930707925,199.37919765087975,600.0,20
1.09,0.008295108258445967,199.67470225568533,600.0,20
1.1,0.008359839335678807,199.9462945293402,600.0,20
1.11,0.008425386908775943,200.19431067532673,600.0,20
1.12,0.008491756760970706,200.41908860876248,600.0,20
1.1300000000000001,0.008558954711970032,200.62096772931045,600.0,20
1.1400000000000001,0.008626986617562471,200.80028869941026,600.0,20
1.1500000000000001,0.00869585836922447,200.95739322788273,600.0,20
1.1600000000000001,0.008765575893724977,201.09262385895275,600.0,20
1.17,0.008836145152728401,201.2063237667267,600.0,20
1.18,0.008907572142396054,201.29883655514962,600.0,20
1.19,0.008979862892986032,201.37050606346307,600.0,20
1.2,0.009053023468451642,201.42167617717524,600.0,20
1.21,0.009127059966038395,201.45269064454652,600.0,20
1.22,0.009201978515879682,201.4638928985869,600.0,20
1.23,0.00927778528059111,201.45562588455624,600.0,20
1.24,0.009354486454863576,201.42823189295095,600.0,20
1.25,0.009432088265055148,201.38205239795292,600.0,20
1.26,0.009510596968781823,201.31742790131253,600.0,20
1.27,0.009590018854507143,201.23469778163224,600.0,20
1.28,0.00967036024113079,201.13420014900944,600.0,20
1.29,0.0097516274775762,201.01627170499447,600.0,20
1.3,0.00983382694237724,200.88124760781355,600.0,20
1.31,0.009916965043263984,200.7294613428038,600.0,20
1.32,0.010001048216747674,200.5612445979996,600.0,20
1.33,0.010086082927704933,200.37692714480983,600.0,20
1.34,0.01017207566896121,200.17683672371922,600.0,20
1.35,0.010259032960873578,199.96129893494435,600.0,20
1.36,0.010346961350912948,199.73063713397065,600.0,20
1.37,0.010435867413245684,199.4851723318963,600.0,20
1.3800000000000001,0.010525757748314726,199.225223100504,600.0,20
1.3900000000000001,0.010616638982420266,198.9511054819789,600.0,20
1.4000000000000001,0.010708517767300061,198.66313290319036,600.0,20
1.4100000000000001,0.010801400779709282,198.36161609445418,600.0,20
1.42,0.01089529472100025,198.04686301268384,600.0,20
1.43,0.010990206316701782,197.7191787688476,600.0,20
1.44,0.011086142316098417,197.37886555963783,600.0,20
1.45,0.011183109491809532,197.0262226032627,600.0,20
1.46,0.0112811146393683,196.6615460792693,600.0,20
1.47,0.011380164576800736,196.28512907230208,600.0,20
1.48,0.01148026614420464,195.8972615197071,600.0,20
1.49,0.011581426203328717,195.49823016288454,600.0,20
1.5,0.011683651637151796,195.08831850229612,600.0,20
1.51,0.011786949349462224,194.66780675603349,600.0,20
1.52,0.011891326264437462,194.2369718218522,600.0,20
1.53,0.011996789326224057,193.79608724257534,600.0,20
1.54,0.012103345498517841,193.34542317477477,600.0,20
1.55,0.012211001764144597,192.88524636063354,600.0,20
1.56,0.012319765124641125,192.41582010289648,600.0,20
1.57,0.012429642599836779,191.93740424281683,600.0,20
1.58,0.012540641227435574,191.45025514100385,600.0,20
1.59,0.012652768062598884,190.9546256610814,600.0,20
1.6,0.012766030177528703,190.4507651560667,600.0,20
1.61,0.012880434661051704,189.93891945737673,600.0,20
1.62,0.012995988618203903,189.41933086637636,600.0,20
1.6300000000000001,0.013112699169816198,188.89223814837726,600.0,20
1.6400000000000001,0.01323057345210069,188.35787652900203,600.0,20
1.6500000000000001,0.013349618616237888,187.81647769282748,600.0,20
1.6600000000000001,0.013469841827964816,187.26826978422258,600.0,20
1.6700000000000002,0.01359125026716413,186.71347741029717,600.0,20
1.68,0.01371385112745418,186.15232164588025,600.0,20
1.69,0.013837651615780202,185.58502004044695,600.0,20
1.7,0.013962658952006579,185.01178662691424,600.0,20
1.71,0.014088880368510186,184.43283193223039,600.0,20
1.72,0.014216323109775057,183.84836298967733,600.0,20
1.73,0.014344994431988174,183.258583352816,600.0,20
1.74,0.014474901602636602,182.6636931109983,600.0,20
1.75,0.014606051900105872,182.06388890637572,600.0,20
1.76,0.014738452613279784,181.4593639523335,600.0,20
1.77,0.014872111041141632,180.85030805328202,600.0,20
1.78,0.015007034492376769,180.23690762573995,600.0,20
1.79,0.015143230284976767,179.61934572064135,600.0,20
1.8,0.01528070574584505,178.99780204680525,600.0,20
1.81,0.015419468210404085,178.3724529955043,600.0,20
1.82,0.0155595250222042,177.74347166607257,600.0,20
1.83,0.01570088353253399,177.1110278924937,600.0,20
1.84,0.015843551100032507,176.47528827091102,600.0,20
1.85,0.01598753509030303,175.83641618800578,600.0,20
1.86,0.01613284287552869,175.19457185018732,600.0,20
1.87,0.01627948183408983,174.5499123135443,600.0,20
1.8800000000000001,0.01642745935018321,173.90259151450465,600.0,20
1.8900000000000001,0.016576782813443085,173.25276030115523,600.0,20
1.9000000000000001,0.016727459618564092,172.60056646517413,600.0,20
1.9100000000000001,0.016879497164926198,171.94615477432689,600.0,20
1.9200000000000002,0.017032902856221475,171.2896670054841,600.0,20
1.93,0.017187684100082975,170.63124197811504,600.0,20
1.94,0.01734384830771551,169.9710155882169,600.0,20
1.95,0.01750140289352863,169.30912084263645,600.0,20
1.96,0.017660355274771593,168.6456878937476,600.0,20
1.97,0.0178207128711704,167.9808440744463,600.0,20
1.98,0.017982483104567112,167.314713933424,600.0,20
1.99,0.01814567339856129,166.6474192706873,600.0,20
2.0,0.018310291178153533,165.9790791732892,600.0,20
2.01,0.018476343869391412,165.30981005123786,600.0,20
2.02,0.018643838899017558,164.63972567355322,600.0,20
2.03,0.018812783694120008,163.96893720444098,600.0,20
2.04,0.018983185681784972,163.2975532395539,600.0,20
2.05,0.019155052288751848,162.62567984231399,600.0,20
2.0599999999999996,0.0193283909410706,161.95342058026884,600.0,20
2.07,0.01950320906376157,161.28087656145547,600.0,20
2.0799999999999996,0.019679514080477637,160.60814647074864,600.0,20
2.09,0.01985731341316882,159.93532660617004,600.0,20
2.0999999999999996,0.02003661448174938,159.26251091513484,600.0,20
2.11,0.020217424703767355,158.58979103061628,600.0,20
2.1199999999999997,0.020399751494076496,157.917256307207,600.0,20
2.13,0.020583602264511017,157.24499385705658,600.0,20
2.1399999999999997,0.020768984423562422,156.57308858567072,600.0,20
2.15,0.02095590537605937,155.9016232275491,600.0,20
2.1599999999999997,0.02114437252284967,155.23067838165127,600.0,20
2.17,0.02133439326048528,154.56033254666931,600.0,20
2.1799999999999997,0.02152597498090951,153.89066215609733,600.0,20
2.19,0.021719125071147174,153.22174161307967,600.0,20
2.1999999999999997,0.021913850912997197,152.55364332502722,600.0,20
2.21,0.02211015988272798,151.88643773798785,600.0,20
2.2199999999999998,0.022308059350775303,151.2201933707605,600.0,20
2.23,0.022507556681443056,150.5549768487402,600.0,20
2.2399999999999998,0.022708659232606575,149.89085293748488,600.0,20
2.25,0.02291137435541877,149.22788457599373,600.0,20
2.26,0.02311570939401887,148.5661329096883,600.0,20
2.27,0.023321671685243968,147.90565732308815,600.0,20
2.28,0.023529268558343322,147.24651547217178,600.0,20
2.29,0.023738507334695402,146.58876331641767,600.0,20
2.3,0.023949395327527653,145.9324551505171,600.0,20
2.31,0.024161939841639134,145.27764363575318,600.0,20
2.32,0.02437614817312586,144.62437983104056,600.0,20
2.3299999999999996,0.024592027609108984,143.97271322362042,600.0,20
2.34,0.02480958542746576,143.32269175940604,600.0,20
2.3499999999999996,0.025028828896563302,142.67436187297517,600.0,20
2.36,0.025249765274995232,142.0277685172046,600.0,20
2.3699999999999997,0.025472401811321054,141.38295519254464,600.0,20
2.38,0.025696745743808477,140.73996397592936,600.0,20
2.3899999999999997,0.025922804300178418,140.09883554932168,600.0,20
2.4,0.02615058469735297,139.45960922788936,600.0,20
2.4099999999999997,0.02638009414120617,138.82232298781133,600.0,20
2.42,0.02661133982631769,138.18701349371193,600.0,20
2.4299999999999997,0.026844328935729158,137.55371612572372,600.0,20
2.44,0.027079068640703686,136.92246500617506,600.0,20
2.4499999999999997,0.02731556610048781,136.2932930259059,600.0,20
2.46,0.027553828462076792,135.6662318702067,600.0,20
2.4699999999999998,0.027793862859982348,135.0413120443855,600.0,20
2.48,0.028035676416003474,134.4185628989602,600.0,20
2.4899999999999998,0.028279276239000055,133.79801265447705,600.0,20
2.5,0.028524669424669354,133.17968842595766,600.0,20
2.51,0.028771863055325392,132.56361624697345,600.0,20
2.52,0.029020864199681126,131.94982109335075,600.0,20
2.53,0.02927167991263346,131.33832690650658,600.0,20
2.54,0.029524317235051296,130.72915661641696,600.0,20
2.55,0.029778783193566156,130.12233216422052,600.0,20
2.56,0.03003508480036595,129.5178745244578,600.0,20
2.57,0.030293229052991345,128.91580372694995,600.0,20
2.5799999999999996,0.030553222934135083,128.31613887831818,600.0,20
2.59,0.030815073411444273,127.7188981831459,600.0,20
2.5999999999999996,0.031078787437325155,127.12409896478826,600.0,20
2.61,0.03134437194875114,126.53175768582867,600.0,20
2.6199999999999997,0.03161183386707327,125.94188996818822,600.0,20
2.63,0.031881180097833924,125.35451061288786,600.0,20
2.6399999999999997,0.03215241753058278,124.76963361946991,600.0,20
2.65,0.03242555303869623,124.18727220507789,600.0,20
2.6599999999999997,0.03270059347919899,123.60743882320183,600.0,20
2.67,0.03297754569258901,123.03014518208921,600.0,20
2.6799999999999997,0.03325641650266472,122.4554022628271,600.0,20
2.69,0.03353721271635549,121.88322033709717,600.0,20
2.6999999999999997,0.03381994112355449,121.31360898460868,600.0,20
2.71,0.03410460849695452,120.74657711021173,600.0,20
2.7199999999999998,0.03439122159188653,120.18213296069477,600.0,20
2.73,0.03467978714616088,119.6202841412706,600.0,20
2.7399999999999998,0.03497031187991138,119.06103763175312,600.0,20
2.75,0.03526280249544195,118.50439980243048,600.0,20
2.76,0.035557265677076094,117.95037642963649,600.0,20
2.77,0.0358537080910091,117.39897271102527,600.0,20
2.78,0.036152136385162674,116.85019328055286,600.0,20
2.79,0.03645255718904274,116.30404222316847,600.0,20
2.8,0.036754977113599346,115.76052308922118,600.0,20
2.81,0.03705940275108971,115.2196389085839,600.0,20
2.82,0.03736584067494352,114.6813922045001,600.0,20
2.8299999999999996,0.03767429743963123,114.14578500715572,600.0,20
2.84,0.03798477958053469,113.61281886698157,600.0,20
2.8499999999999996,0.038297293613820484,113.08249486768895,600.0,20
2.86,0.038611846036315914,112.5548136390429,600.0,20
2.8699999999999997,0.03892844332538754,112.02977536937671,600.0,20
2.88,0.03924709193882217,111.50737981785204,600.0,20
2.8899999999999997,0.039567798314710655,110.98762632646722,600.0,20
2.9,0.03989056887133394,110.47051383181964,600.0,20
2.9099999999999997,0.04021541000705178,109.95604087662385,600.0,20
2.92,0.04054232810019418,109.4442056209901,600.0,20
2.9299999999999997,0.040871329508954765,108.93500585346834,600.0,20
2.94,0.04120242057128723,108.42843900185868,600.0,20
2.9499999999999997,0.041535607604803966,107.92450214379437,600.0,20
2.96,0.041870896906677176,107.42319201710026,600.0,20
2.9699999999999998,0.04220829475354237,106.92450502993015,600.0,20
2.98,0.042547807401404486,106.42843727068676,600.0,20
2.9899999999999998,0.0428894410855461,105.93498451772868,600.0,20
3.0,0.04323320202043843,105.44414224886637,600.0,20
0.01,0.002563364811354312,5.927999900137218,600.0,40
0.02,0.0025637211052690384,11.854352109122246,600.0,40
0.03,0.0025643149789567163,17.777410111965942,600.0,40
0.04,0.0025651465081583517,23.69552974443293,600.0,40
0.05,0.002566215798903961,29.60707036449102,600.0,40
0.060000000000000005,0.002567522987505179,35.5103960190572,600.0,40
0.06999999999999999,0.002569068240545754,41.403876604487934,600.0,40
0.08,0.00257085175486994,47.28588901927524,600.0,40
0.09,0.0025728737575687606,53.15481830742627,600.0,40
0.09999999999999999,0.002575134505964185,59.00905879102442,600.0,40
0.11,0.0025776342875911754,64.84701519049273,600.0,40
0.12,0.0025803734201776444,70.66710373110642,600.0,40
0.13,0.00258335225162228,76.46775323433147,600.0,40
0.14,0.002586571159970293,82.24740619259593,600.0,40
0.15000000000000002,0.0025900305533870295,88.0045198261389,600.0,40
0.16,0.0025937308701295,93.73756712061608,600.0,40
0.17,0.002597672578515799,99.44503784418357,600.0,40
0.18000000000000002,0.0026018561768924166,105.12543954282334,600.0,40
0.19,0.0026062821935994543,110.77729851271822,600.0,40
0.2,0.0026109511869337387,116.39916074853267,600.0,40
0.21000000000000002,0.0026158637451098457,121.98959286650309,600.0,40
0.22,0.002621020486219019,127.5471830012947,600.0,40
0.23,0.002626422058185998,133.07054167563362,600.0,40
0.24000000000000002,0.0026320691387237546,138.55830264177686,600.0,40
0.25,0.002637962435286141,144.00912369394055,600.0,40
0.26,0.0026441026850184527,149.42168745086272,600.0,40
0.27,0.002650490654705894,154.7947021077363,600.0,40
0.28,0.0026571271407199804,160.12690215680578,600.0,40
0.29000000000000004,0.002664012968962849,165.41704907598384,600.0,40
0.3,0.0026711489948094934,170.66393198490272,600.0,40
0.31,0.002678536103047927,175.8663682678775,600.0,40
0.32,0.0026861752078172763,181.0232041633202,600.0,40
0.33,0.0026940672525438063,186.1333153192046,600.0,40
0.34,0.002702213209874891,191.19560731424423,600.0,40
0.35000000000000003,0.0027106140816109013,196.209016144509,600.0,40
0.36000000000000004,0.0027192708986350724,201.17250867526155,600.0,40
0.37,0.0027281847208412797,206.0850830578652,600.0,40
0.38,0.002737356637059811,210.94576911166317,600.0,40
0.39,0.0027467877649810573,215.75362867080057,600.0,40
0.4,0.0027564792510771916,220.50775589600966,600.0,40
0.41000000000000003,0.0027664322705218034,225.20727755144156,600.0,40
0.42000000000000004,0.0027766480271075138,229.85135324668212,600.0,40
0.43,0.0027871277531615573,234.43917564414576,600.0,40
0.44,0.0027978727094593626,238.96997063209335,600.0,40
0.45,0.00280888418513611,243.4429974635739,600.0,40
0.46,0.0028201634975962937,247.85754886163988,600.0,40
0.47000000000000003,0.0028317119924212825,252.21295109123417,600.0,40
0.48000000000000004,0.002843531043274881,256.50856399819673,600.0,40
0.49,0.0028556220518069384,260.7437810158769,600.0,40
0.5,0.0028679864475549353,264.9180291398946,600.0,40
0.51,0.002880625687843633,269.0307688716175,600.0,40
0.52,0.0028935412576827635,273.08149413097453,600.0,40
0.53,0.0029067346696627348,277.06973213925914,600.0,40
0.54,0.002920207463848426,280.99504327260604,600.0,40
0.55,0.0029339612076710315,284.8570208868652,600.0,40
0.56,0.00294799749581797,288.6552911146254,600.0,40
0.5700000000000001,0.0029623179501208864,292.38951263516486,600.0,40
0.5800000000000001,0.0029769242194417466,296.0593764181361,600.0,40
0.59,0.002991817979557012,299.6646054418195,600.0,40
0.6,0.0030070009330399597,303.2049543867904,600.0,40
0.61,0.0030224748091410856,306.68020930588096,600.0,40
0.62,0.0030382413636666763,310.0901872713181,600.0,40
0.63,0.003054302378855491,313.4347359999494,600.0,40
0.64,0.0030706596632536208,316.71373345747,600.0,40
0.65,0.003087315051587504,319.9270874425821,600.0,40
0.66,0.00310427040463512,323.07473515202446,600.0,40
0.67,0.003121527609095376,326.15664272741503,600.0,40
0.68,0.0031390885774556917,329.17280478486,600.0,40
0.6900000000000001,0.0031569552478578084,332.12324392827605,600.0,40
0.7000000000000001,0.003175129583961822,335.0080102473838,600.0,40
0.7100000000000001,0.003193613574808449,337.8271808013242,600.0,40
0.72,0.0032124092346795677,340.5808590888432,600.0,40
0.73,0.003231518602957021,343.26917450599547,600.0,40
0.74,0.0032509437439796995,345.89228179230213,600.0,40
0.75,0.003270686746898928,348.4503604662969,600.0,40
0.76,0.0032907497255321833,350.9436142513782,600.0,40
